facility_id,facility_name,facility_type,address,city,state,zip_code,phone,total_beds,is_active,created_date
FAC000557,Urgent Care Facility - 347,Urgent Care,1393 Healthcare Blvd,Dallas,TX,28000,555-887-9248,,True,2021-02-02 23:53:57.937506
FAC000558,Primary Care Associates - 666,Clinic,668 Wellness Dr,San Diego,AZ,52151,555-116-2866,44.0,True,2022-08-25 23:53:57.937506
FAC000559,Community Health Clinic - 873,Specialty Center,9458 Wellness Dr,San Diego,FL,37948,555-858-8583,,True,2021-04-27 23:53:57.937506
FAC000560,Specialty Medical Center - 873,Ambulatory Center,9463 Wellness Dr,Los Angeles,NY,15975,555-283-3985,202.0,True,2024-11-03 23:53:57.937506
FAC000561,Primary Care Associates - 978,Outpatient Center,2515 Main St,San Antonio,AZ,87736,555-963-7438,,True,2025-02-09 23:53:57.937506
FAC000562,Specialty Medical Center - 642,Ambulatory Center,7457 Oak Ave,Austin,TX,32734,555-146-2364,,True,2022-06-28 23:53:57.937506
FAC000563,Advanced Healthcare Center - 894,Urgent Care,2838 Oak Ave,Phoenix,CA,53975,555-526-5876,17.0,True,2021-05-14 23:53:57.937506
FAC000564,Central Medical Center - 633,Ambulatory Center,3257 Oak Ave,San Diego,CA,18286,555-421-8454,69.0,True,2024-06-26 23:53:57.937506
FAC000565,Community Health Clinic - 241,Hospital,799 Healthcare Blvd,Chicago,AZ,25826,555-875-8371,50.0,True,2022-01-20 23:53:57.937506
FAC000566,Urgent Care Facility - 233,Ambulatory Center,1383 Healthcare Blvd,Chicago,PA,45899,555-738-5342,48.0,True,2025-03-29 23:53:57.937506
FAC000567,Community Health Clinic - 445,Urgent Care,3408 Oak Ave,Philadelphia,TX,28512,555-449-4066,105.0,True,2021-05-01 23:53:57.937506
FAC000568,Community Health Clinic - 779,Urgent Care,9849 Medical Pkwy,San Antonio,TX,64415,555-316-4032,,True,2023-08-04 23:53:57.937506
FAC000569,Community Health Clinic - 455,Outpatient Center,5338 Main St,Austin,TX,32026,555-180-5248,82.0,True,2022-11-25 23:53:57.937506
FAC000570,Regional Hospital - 711,Clinic,1525 Healthcare Blvd,Austin,TX,58487,555-992-2742,117.0,True,2023-07-26 23:53:57.937506
FAC000571,Urgent Care Facility - 926,Clinic,9215 Healthcare Blvd,San Antonio,NY,82536,555-544-9755,,True,2023-04-18 23:53:57.937506
FAC000572,Central Medical Center - 48,Clinic,9144 Medical Pkwy,Los Angeles,AZ,31627,555-118-1095,154.0,True,2022-02-22 23:53:57.937506
FAC000573,Specialty Medical Center - 816,Specialty Center,4625 Wellness Dr,Los Angeles,AZ,67496,555-504-2911,,True,2021-08-14 23:53:57.937506
FAC000574,Central Medical Center - 301,Clinic,7606 Main St,Chicago,NY,41934,555-113-3813,146.0,True,2024-08-20 23:53:57.937506
FAC000575,Specialty Medical Center - 384,Specialty Center,9726 Wellness Dr,Philadelphia,CA,86282,555-771-8817,,True,2022-03-14 23:53:57.937506
FAC000576,Primary Care Associates - 150,Ambulatory Center,6974 Main St,Houston,AZ,15334,555-571-7637,118.0,True,2025-05-14 23:53:57.937506
FAC000577,Family Practice Center - 544,Outpatient Center,6890 Oak Ave,Philadelphia,IL,27481,555-989-8974,,True,2022-11-30 23:53:57.937506
FAC000578,Primary Care Associates - 580,Urgent Care,2528 Wellness Dr,Philadelphia,AZ,23102,555-410-6910,121.0,True,2023-08-08 23:53:57.937506
FAC000579,Regional Hospital - 175,Specialty Center,9732 Wellness Dr,Phoenix,PA,92863,555-807-7471,142.0,True,2022-05-21 23:53:57.937506
FAC000580,Regional Hospital - 81,Ambulatory Center,1741 Main St,Phoenix,AZ,90273,555-923-5958,287.0,True,2024-02-02 23:53:57.937506
FAC000581,Primary Care Associates - 635,Outpatient Center,9319 Main St,Austin,FL,59300,555-189-3049,69.0,True,2025-01-16 23:53:57.937506
FAC000582,Family Practice Center - 510,Specialty Center,4787 Wellness Dr,San Antonio,FL,30677,555-238-1227,,False,2025-11-25 23:53:57.937506
FAC000583,Regional Hospital - 238,Outpatient Center,5733 Healthcare Blvd,Phoenix,CA,12048,555-295-2833,26.0,True,2021-03-09 23:53:57.937506
FAC000584,Advanced Healthcare Center - 654,Ambulatory Center,4427 Healthcare Blvd,San Diego,NY,73827,555-935-1260,,True,2023-12-29 23:53:57.937506
FAC000585,Urgent Care Facility - 471,Clinic,8055 Wellness Dr,Philadelphia,CA,20580,555-812-4083,50.0,True,2021-03-31 23:53:57.937506
FAC000586,Urgent Care Facility - 683,Clinic,7850 Main St,Austin,CA,10832,555-979-1439,,True,2023-06-06 23:53:57.937506
FAC000587,Central Medical Center - 921,Ambulatory Center,2921 Medical Pkwy,Dallas,NY,10946,555-314-8882,,True,2021-09-20 23:53:57.937506
FAC000588,Advanced Healthcare Center - 923,Outpatient Center,6702 Oak Ave,San Diego,PA,33516,555-764-3378,94.0,True,2022-04-14 23:53:57.937506
FAC000589,Urgent Care Facility - 694,Hospital,6681 Main St,San Antonio,IL,21683,555-765-4961,194.0,True,2024-02-07 23:53:57.937506
FAC000590,Regional Hospital - 76,Outpatient Center,6584 Medical Pkwy,Chicago,NY,95426,555-546-9824,11.0,True,2021-12-16 23:53:57.937506
FAC000591,Advanced Healthcare Center - 968,Specialty Center,3992 Main St,Chicago,CA,87821,555-295-2410,,True,2023-08-31 23:53:57.937506
FAC000592,Specialty Medical Center - 602,Outpatient Center,7885 Medical Pkwy,New York,FL,47189,555-408-8592,,True,2024-11-04 23:53:57.937506
FAC000593,Urgent Care Facility - 655,Ambulatory Center,6202 Main St,Chicago,NY,64555,555-251-8765,43.0,True,2022-08-01 23:53:57.937506
FAC000594,Primary Care Associates - 707,Urgent Care,5635 Medical Pkwy,Houston,PA,72391,555-532-1357,209.0,True,2022-11-26 23:53:57.937506
FAC000595,Urgent Care Facility - 468,Hospital,5194 Medical Pkwy,Phoenix,AZ,26632,555-219-3721,120.0,True,2021-02-16 23:53:57.937506
FAC000596,Urgent Care Facility - 204,Outpatient Center,8154 Main St,Los Angeles,FL,37021,555-256-8295,197.0,True,2024-12-20 23:53:57.937506
FAC000597,Primary Care Associates - 874,Hospital,3834 Oak Ave,Houston,AZ,28754,555-596-8724,37.0,True,2023-11-24 23:53:57.937506
FAC000598,Advanced Healthcare Center - 110,Hospital,5023 Healthcare Blvd,Chicago,IL,93863,555-120-8364,15.0,True,2023-12-11 23:53:57.937506
FAC000599,Family Practice Center - 391,Outpatient Center,5357 Medical Pkwy,San Antonio,IL,45513,555-699-4975,,True,2025-01-14 23:53:57.937506
FAC000600,Specialty Medical Center - 589,Outpatient Center,6928 Wellness Dr,Los Angeles,NY,78562,555-306-5830,,True,2021-11-06 23:53:57.937506
FAC000601,Urgent Care Facility - 717,Clinic,1562 Oak Ave,Los Angeles,NY,69037,555-683-7418,108.0,True,2025-12-25 23:53:57.937506
FAC000602,Urgent Care Facility - 23,Outpatient Center,7337 Oak Ave,Los Angeles,NY,64005,555-152-6469,,True,2024-12-10 23:53:57.937506
FAC000603,Primary Care Associates - 282,Outpatient Center,6771 Healthcare Blvd,San Diego,TX,41359,555-108-2682,98.0,True,2023-07-25 23:53:57.937506
FAC000604,Central Medical Center - 580,Clinic,8562 Medical Pkwy,Dallas,CA,32878,555-745-8074,,True,2024-01-07 23:53:57.937506
FAC000605,Central Medical Center - 933,Clinic,1020 Wellness Dr,New York,CA,90024,555-525-9121,,True,2023-02-03 23:53:57.937506
FAC000606,Advanced Healthcare Center - 853,Urgent Care,2704 Main St,New York,PA,14931,555-854-5764,97.0,True,2024-12-12 23:53:57.937506
FAC000607,Urgent Care Facility - 795,Outpatient Center,5197 Wellness Dr,San Antonio,IL,88154,555-137-8987,168.0,True,2026-01-04 23:53:57.937506
FAC000608,Family Practice Center - 622,Specialty Center,6709 Oak Ave,Dallas,AZ,33593,555-509-8964,103.0,True,2022-10-03 23:53:57.937506
FAC000609,Specialty Medical Center - 225,Hospital,8689 Wellness Dr,Los Angeles,PA,75521,555-625-8993,10.0,True,2024-04-20 23:53:57.937506
FAC000610,Family Practice Center - 636,Ambulatory Center,574 Oak Ave,Los Angeles,PA,90222,555-337-1994,195.0,True,2024-03-14 23:53:57.937506
FAC000611,Urgent Care Facility - 695,Clinic,3258 Oak Ave,Phoenix,PA,21537,555-640-1311,,True,2025-07-07 23:53:57.937506
FAC000612,Regional Hospital - 644,Ambulatory Center,1044 Oak Ave,Austin,AZ,92207,555-532-6174,121.0,True,2023-12-22 23:53:57.937506
FAC000613,Community Health Clinic - 926,Outpatient Center,641 Healthcare Blvd,Chicago,AZ,49478,555-666-2040,49.0,True,2024-08-14 23:53:57.937506
FAC000614,Central Medical Center - 317,Specialty Center,928 Medical Pkwy,Los Angeles,FL,55593,555-374-7834,,True,2023-03-23 23:53:57.937506
FAC000615,Advanced Healthcare Center - 35,Hospital,3362 Medical Pkwy,San Antonio,AZ,64891,555-584-2915,101.0,True,2025-12-20 23:53:57.937506
FAC000616,Specialty Medical Center - 750,Outpatient Center,6135 Healthcare Blvd,Phoenix,CA,10599,555-606-6681,79.0,True,2022-08-22 23:53:57.937506
FAC000617,Regional Hospital - 93,Specialty Center,8375 Healthcare Blvd,Houston,TX,83100,555-559-8147,,True,2024-07-05 23:53:57.937506
FAC000618,Urgent Care Facility - 335,Hospital,2129 Main St,Houston,PA,40885,555-121-3643,83.0,True,2025-11-08 23:53:57.937506
FAC000619,Primary Care Associates - 180,Specialty Center,4063 Medical Pkwy,Phoenix,AZ,35153,555-394-4149,30.0,True,2022-05-31 23:53:57.937506
FAC000620,Family Practice Center - 136,Clinic,8108 Wellness Dr,San Diego,IL,25401,555-580-6633,105.0,True,2024-07-01 23:53:57.937506
FAC000621,Specialty Medical Center - 544,Outpatient Center,7408 Oak Ave,Chicago,NY,79494,555-548-4802,11.0,True,2022-06-11 23:53:57.937506
FAC000622,Urgent Care Facility - 851,Specialty Center,7875 Wellness Dr,Chicago,NY,22541,555-619-4599,98.0,True,2023-05-11 23:53:57.937506
FAC000623,Regional Hospital - 264,Specialty Center,9133 Medical Pkwy,Dallas,FL,91123,555-701-6556,261.0,True,2023-10-23 23:53:57.937506
FAC000624,Advanced Healthcare Center - 991,Outpatient Center,5740 Oak Ave,Chicago,IL,57435,555-716-8675,80.0,True,2025-10-18 23:53:57.937506
FAC000625,Urgent Care Facility - 765,Hospital,4337 Main St,New York,IL,80742,555-234-5806,74.0,True,2022-02-21 23:53:57.937506
FAC000626,Specialty Medical Center - 824,Outpatient Center,4770 Main St,New York,IL,76524,555-840-7395,34.0,True,2022-02-03 23:53:57.937506
FAC000627,Community Health Clinic - 480,Specialty Center,6433 Main St,Philadelphia,TX,38740,555-526-6902,27.0,True,2024-08-15 23:53:57.937506
FAC000628,Community Health Clinic - 145,Ambulatory Center,2769 Wellness Dr,Philadelphia,FL,70845,555-915-8738,50.0,True,2024-07-03 23:53:57.937506
FAC000629,Family Practice Center - 881,Urgent Care,3611 Oak Ave,San Diego,NY,92111,555-918-3654,39.0,True,2022-07-15 23:53:57.937506
FAC000630,Primary Care Associates - 991,Ambulatory Center,3788 Oak Ave,San Diego,FL,96419,555-736-4394,86.0,True,2025-09-20 23:53:57.937506
FAC000631,Specialty Medical Center - 93,Hospital,4508 Healthcare Blvd,Dallas,TX,37277,555-389-2412,226.0,True,2022-11-01 23:53:57.937506
FAC000632,Primary Care Associates - 15,Specialty Center,8509 Main St,Phoenix,FL,46231,555-783-8911,,True,2021-06-04 23:53:57.937506
FAC000633,Urgent Care Facility - 550,Urgent Care,245 Healthcare Blvd,Dallas,AZ,16955,555-232-3839,,True,2025-11-14 23:53:57.937506
FAC000634,Community Health Clinic - 466,Hospital,2267 Oak Ave,San Diego,NY,35391,555-304-3561,,True,2021-03-15 23:53:57.937506
FAC000635,Specialty Medical Center - 689,Ambulatory Center,9949 Main St,Chicago,IL,24769,555-720-9063,,True,2022-01-06 23:53:57.937506
FAC000636,Urgent Care Facility - 599,Clinic,3766 Medical Pkwy,Dallas,TX,29558,555-203-7815,20.0,True,2023-05-27 23:53:57.937506
FAC000637,Primary Care Associates - 843,Outpatient Center,5104 Medical Pkwy,Chicago,CA,99816,555-605-5975,21.0,True,2022-08-20 23:53:57.937506
FAC000638,Specialty Medical Center - 111,Hospital,7043 Healthcare Blvd,Austin,NY,72182,555-340-4431,,True,2022-07-01 23:53:57.937506
FAC000639,Family Practice Center - 483,Hospital,5813 Healthcare Blvd,Austin,PA,75210,555-670-1770,49.0,True,2023-06-30 23:53:57.937506
FAC000640,Central Medical Center - 635,Specialty Center,4228 Oak Ave,San Diego,FL,33111,555-118-6878,289.0,True,2023-04-17 23:53:57.937506
FAC000641,Specialty Medical Center - 938,Urgent Care,7746 Medical Pkwy,Austin,IL,30940,555-367-6849,17.0,True,2025-01-25 23:53:57.937506
FAC000642,Family Practice Center - 664,Ambulatory Center,8630 Wellness Dr,San Antonio,IL,97836,555-793-3598,52.0,True,2023-05-22 23:53:57.937506
FAC000643,Community Health Clinic - 651,Hospital,6606 Wellness Dr,Dallas,AZ,15651,555-278-9248,96.0,True,2021-11-02 23:53:57.937506
FAC000644,Advanced Healthcare Center - 932,Outpatient Center,1776 Main St,Dallas,TX,17081,555-132-2043,91.0,True,2021-02-19 23:53:57.937506
FAC000645,Urgent Care Facility - 665,Hospital,8480 Medical Pkwy,Phoenix,AZ,94523,555-445-8055,143.0,True,2022-05-30 23:53:57.937506
FAC000646,Primary Care Associates - 120,Hospital,9298 Wellness Dr,Philadelphia,CA,57735,555-216-4714,85.0,True,2021-10-31 23:53:57.937506
FAC000647,Regional Hospital - 47,Specialty Center,4731 Medical Pkwy,San Diego,PA,47363,555-223-4671,281.0,True,2022-12-25 23:53:57.937506
FAC000648,Central Medical Center - 312,Hospital,1871 Healthcare Blvd,Dallas,CA,37471,555-598-5224,,True,2021-07-07 23:53:57.937506
FAC000649,Advanced Healthcare Center - 119,Urgent Care,1145 Medical Pkwy,Houston,AZ,66973,555-448-6820,149.0,True,2025-06-17 23:53:57.937506
FAC000650,Community Health Clinic - 241,Specialty Center,4629 Medical Pkwy,Los Angeles,NY,42949,555-887-1764,275.0,True,2025-10-29 23:53:57.937506
FAC000651,Regional Hospital - 398,Clinic,4636 Medical Pkwy,San Diego,NY,53816,555-888-5382,249.0,True,2023-12-21 23:53:57.937506
FAC000652,Advanced Healthcare Center - 380,Clinic,4995 Oak Ave,Phoenix,AZ,90847,555-254-9444,,True,2025-11-17 23:53:57.937506
FAC000653,Primary Care Associates - 602,Ambulatory Center,2556 Wellness Dr,Philadelphia,PA,69394,555-718-2706,208.0,True,2022-08-09 23:53:57.937506
FAC000654,Regional Hospital - 907,Ambulatory Center,4037 Main St,San Antonio,PA,15677,555-823-1826,,True,2022-01-16 23:53:57.937506
FAC000655,Primary Care Associates - 671,Ambulatory Center,9930 Healthcare Blvd,Phoenix,AZ,23686,555-548-8489,245.0,True,2025-03-08 23:53:57.937506
FAC000656,Community Health Clinic - 854,Specialty Center,5336 Oak Ave,Chicago,NY,16875,555-961-2817,,True,2022-01-31 23:53:57.937506
FAC000657,Advanced Healthcare Center - 631,Urgent Care,517 Healthcare Blvd,Phoenix,TX,80432,555-208-2669,230.0,True,2021-11-30 23:53:57.937506
FAC000658,Primary Care Associates - 962,Specialty Center,4943 Medical Pkwy,New York,PA,33053,555-943-1687,175.0,True,2025-01-18 23:53:57.937506
FAC000659,Urgent Care Facility - 34,Specialty Center,6957 Healthcare Blvd,New York,PA,30715,555-619-2727,53.0,True,2021-02-27 23:53:57.937506
FAC000660,Specialty Medical Center - 223,Specialty Center,6461 Main St,Dallas,AZ,13809,555-271-2934,147.0,True,2021-04-09 23:53:57.937506
FAC000661,Advanced Healthcare Center - 456,Specialty Center,9652 Wellness Dr,Chicago,FL,73577,555-991-4365,155.0,True,2025-04-21 23:53:57.937506
FAC000662,Family Practice Center - 876,Hospital,3211 Medical Pkwy,Philadelphia,PA,77489,555-470-3572,299.0,False,2025-07-30 23:53:57.937506
FAC000663,Specialty Medical Center - 102,Ambulatory Center,3743 Wellness Dr,Phoenix,IL,25212,555-845-5786,17.0,True,2023-09-09 23:53:57.937506
FAC000664,Specialty Medical Center - 558,Ambulatory Center,7894 Medical Pkwy,San Diego,TX,19287,555-825-8233,219.0,True,2021-05-13 23:53:57.937506
FAC000665,Specialty Medical Center - 63,Outpatient Center,8411 Medical Pkwy,Dallas,AZ,40841,555-880-9288,,True,2021-04-19 23:53:57.937506
FAC000666,Primary Care Associates - 283,Clinic,2885 Wellness Dr,New York,FL,68303,555-610-2626,127.0,True,2025-05-16 23:53:57.937506
FAC000667,Family Practice Center - 992,Ambulatory Center,3067 Medical Pkwy,San Diego,IL,87687,555-257-6959,16.0,True,2025-09-23 23:53:57.937506
FAC000668,Community Health Clinic - 972,Urgent Care,1699 Healthcare Blvd,San Diego,IL,85990,555-442-3257,,True,2023-07-22 23:53:57.937506
FAC000669,Advanced Healthcare Center - 94,Hospital,2196 Medical Pkwy,Phoenix,AZ,52725,555-225-4307,90.0,True,2022-06-20 23:53:57.937506
FAC000670,Family Practice Center - 658,Clinic,9259 Oak Ave,New York,AZ,64927,555-549-7811,13.0,True,2022-01-21 23:53:57.937506
FAC000671,Central Medical Center - 52,Outpatient Center,5599 Main St,San Antonio,AZ,36050,555-887-1107,27.0,True,2025-09-10 23:53:57.937506
FAC000672,Specialty Medical Center - 250,Specialty Center,3741 Medical Pkwy,Phoenix,IL,98716,555-351-8760,253.0,True,2024-04-12 23:53:57.937506
FAC000673,Regional Hospital - 806,Outpatient Center,3759 Medical Pkwy,Austin,CA,52688,555-449-5698,47.0,True,2025-06-30 23:53:57.937506
FAC000674,Family Practice Center - 71,Clinic,6989 Medical Pkwy,Houston,AZ,40154,555-617-3805,28.0,True,2021-03-26 23:53:57.937506
FAC000675,Family Practice Center - 601,Ambulatory Center,6189 Medical Pkwy,New York,AZ,24435,555-187-5358,,True,2022-12-28 23:53:57.937506
FAC000676,Family Practice Center - 833,Clinic,9693 Medical Pkwy,Dallas,TX,52746,555-481-7799,12.0,False,2024-06-26 23:53:57.937506
FAC000677,Family Practice Center - 337,Hospital,7698 Main St,Philadelphia,AZ,39855,555-469-5021,31.0,True,2021-04-05 23:53:57.937506
FAC000678,Regional Hospital - 808,Hospital,7809 Main St,Houston,PA,22853,555-255-9677,206.0,True,2024-12-14 23:53:57.937506
FAC000679,Central Medical Center - 284,Urgent Care,9661 Wellness Dr,San Antonio,PA,41079,555-531-4738,292.0,False,2022-05-15 23:53:57.937506
FAC000680,Regional Hospital - 134,Specialty Center,1266 Healthcare Blvd,Dallas,TX,64079,555-241-8025,242.0,True,2022-08-07 23:53:57.937506
FAC000681,Urgent Care Facility - 818,Ambulatory Center,3287 Wellness Dr,San Antonio,TX,36208,555-523-7706,,True,2021-11-27 23:53:57.937506
FAC000682,Regional Hospital - 113,Ambulatory Center,2063 Healthcare Blvd,San Antonio,FL,59221,555-569-9456,,True,2025-12-12 23:53:57.937506
FAC000683,Central Medical Center - 135,Outpatient Center,8780 Medical Pkwy,Houston,CA,38922,555-913-6927,17.0,True,2024-03-05 23:53:57.937506
FAC000684,Central Medical Center - 367,Specialty Center,6868 Main St,Chicago,AZ,19637,555-130-8251,11.0,True,2021-05-07 23:53:57.937506
FAC000685,Family Practice Center - 603,Outpatient Center,2570 Oak Ave,San Antonio,CA,71733,555-249-1162,,True,2022-04-10 23:53:57.937506
FAC000686,Specialty Medical Center - 17,Specialty Center,3381 Medical Pkwy,San Antonio,PA,86689,555-834-9476,71.0,True,2021-04-14 23:53:57.937506
FAC000687,Regional Hospital - 272,Clinic,6804 Wellness Dr,Houston,IL,73492,555-171-2389,33.0,True,2024-04-07 23:53:57.937506
FAC000688,Central Medical Center - 130,Clinic,7596 Oak Ave,Phoenix,CA,17122,555-446-6157,26.0,True,2022-01-24 23:53:57.937506
FAC000689,Primary Care Associates - 539,Specialty Center,5283 Oak Ave,Los Angeles,NY,67129,555-511-3692,119.0,True,2025-02-03 23:53:57.937506
FAC000690,Community Health Clinic - 764,Urgent Care,1424 Healthcare Blvd,San Antonio,NY,28997,555-544-2007,,True,2022-10-02 23:53:57.937506
FAC000691,Community Health Clinic - 488,Clinic,5549 Oak Ave,Houston,NY,38333,555-502-1607,139.0,True,2021-12-29 23:53:57.937506
FAC000692,Advanced Healthcare Center - 797,Urgent Care,5234 Main St,Dallas,TX,89879,555-776-3473,108.0,True,2023-12-27 23:53:57.937506
FAC000693,Specialty Medical Center - 526,Clinic,177 Healthcare Blvd,Austin,PA,69636,555-688-1947,,True,2023-02-23 23:53:57.937506
FAC000694,Community Health Clinic - 463,Ambulatory Center,4581 Oak Ave,Phoenix,FL,33338,555-746-9516,50.0,True,2025-12-17 23:53:57.937506
FAC000695,Family Practice Center - 969,Hospital,2862 Wellness Dr,Phoenix,NY,60768,555-402-7869,,True,2022-04-26 23:53:57.937506
FAC000696,Central Medical Center - 745,Hospital,2695 Healthcare Blvd,Dallas,PA,58953,555-511-5986,,True,2023-10-13 23:53:57.937506
FAC000697,Urgent Care Facility - 470,Ambulatory Center,1542 Oak Ave,Phoenix,FL,27878,555-838-6139,167.0,True,2023-09-16 23:53:57.937506
FAC000698,Central Medical Center - 63,Specialty Center,7205 Healthcare Blvd,San Antonio,CA,69996,555-452-1129,95.0,True,2021-05-06 23:53:57.937506
FAC000699,Advanced Healthcare Center - 868,Outpatient Center,6709 Healthcare Blvd,Houston,FL,35448,555-946-5583,23.0,True,2022-04-19 23:53:57.937506
FAC000700,Primary Care Associates - 437,Hospital,7921 Healthcare Blvd,Los Angeles,AZ,92840,555-640-3406,41.0,True,2022-04-15 23:53:57.937506
FAC000701,Community Health Clinic - 503,Clinic,176 Main St,Chicago,TX,57001,555-817-7618,109.0,True,2025-09-12 23:53:57.937506
FAC000702,Advanced Healthcare Center - 76,Clinic,8845 Oak Ave,Chicago,TX,45349,555-556-4360,63.0,True,2025-09-04 23:53:57.937506
FAC000703,Community Health Clinic - 330,Hospital,6212 Main St,Phoenix,NY,36504,555-657-8244,235.0,True,2024-12-16 23:53:57.937506
FAC000704,Regional Hospital - 68,Hospital,5379 Wellness Dr,Los Angeles,IL,54025,555-814-6656,140.0,True,2021-06-01 23:53:57.937506
FAC000705,Regional Hospital - 282,Outpatient Center,3222 Main St,San Diego,IL,26673,555-931-7627,63.0,True,2021-10-09 23:53:57.937506
FAC000706,Specialty Medical Center - 391,Hospital,167 Oak Ave,Austin,AZ,14206,555-894-4232,99.0,False,2023-03-25 23:53:57.937506
FAC000707,Urgent Care Facility - 465,Specialty Center,3807 Medical Pkwy,San Diego,FL,84536,555-408-2380,117.0,True,2025-03-19 23:53:57.937506
FAC000708,Primary Care Associates - 102,Outpatient Center,5213 Oak Ave,Phoenix,PA,17818,555-137-9805,275.0,True,2021-12-15 23:53:57.937506
FAC000709,Community Health Clinic - 874,Ambulatory Center,1782 Healthcare Blvd,Austin,CA,46779,555-442-7389,132.0,True,2024-07-18 23:53:57.937506
FAC000710,Family Practice Center - 441,Ambulatory Center,8346 Wellness Dr,San Diego,NY,27891,555-842-3064,39.0,True,2025-07-28 23:53:57.937506
FAC000711,Advanced Healthcare Center - 910,Hospital,5115 Oak Ave,Houston,PA,24563,555-632-9860,52.0,True,2025-01-27 23:53:57.937506
FAC000712,Family Practice Center - 424,Clinic,1169 Main St,Philadelphia,CA,71018,555-390-4501,,True,2023-07-22 23:53:57.937506
FAC000713,Specialty Medical Center - 848,Ambulatory Center,4985 Medical Pkwy,New York,PA,70106,555-195-9383,32.0,True,2025-10-16 23:53:57.937506
FAC000714,Advanced Healthcare Center - 409,Hospital,7569 Wellness Dr,Chicago,IL,64817,555-665-6115,105.0,True,2024-06-30 23:53:57.937506
FAC000715,Primary Care Associates - 748,Specialty Center,9870 Wellness Dr,New York,IL,32439,555-633-6582,210.0,True,2022-08-18 23:53:57.937506
FAC000716,Community Health Clinic - 321,Specialty Center,5635 Healthcare Blvd,Dallas,FL,55033,555-875-3621,169.0,True,2024-12-05 23:53:57.937506
FAC000717,Primary Care Associates - 321,Clinic,2292 Medical Pkwy,New York,NY,38816,555-123-1456,,True,2022-03-07 23:53:57.937506
FAC000718,Urgent Care Facility - 384,Outpatient Center,8131 Medical Pkwy,Chicago,IL,48687,555-915-9846,74.0,False,2023-03-17 23:53:57.937506
FAC000719,Regional Hospital - 704,Clinic,3187 Oak Ave,Los Angeles,IL,89119,555-706-5238,252.0,True,2023-09-30 23:53:57.937506
FAC000720,Advanced Healthcare Center - 69,Hospital,6709 Main St,Phoenix,AZ,30550,555-347-5979,,True,2025-01-26 23:53:57.937506
FAC000721,Community Health Clinic - 852,Clinic,3842 Oak Ave,Phoenix,AZ,93623,555-843-7926,137.0,True,2022-06-24 23:53:57.937506
FAC000722,Community Health Clinic - 96,Outpatient Center,2249 Oak Ave,Chicago,IL,90154,555-617-2809,17.0,True,2021-11-08 23:53:57.937506
FAC000723,Primary Care Associates - 99,Urgent Care,459 Wellness Dr,San Diego,FL,32273,555-849-1982,123.0,True,2021-04-27 23:53:57.937506
FAC000724,Specialty Medical Center - 832,Clinic,8367 Oak Ave,New York,NY,85775,555-961-7110,125.0,True,2021-05-06 23:53:57.937506
FAC000725,Regional Hospital - 570,Ambulatory Center,2117 Medical Pkwy,Houston,NY,82450,555-365-9314,,True,2026-01-09 23:53:57.937506
FAC000726,Central Medical Center - 601,Outpatient Center,712 Healthcare Blvd,Los Angeles,PA,40107,555-462-3028,100.0,True,2024-04-18 23:53:57.937506
FAC000727,Specialty Medical Center - 687,Urgent Care,4290 Wellness Dr,Chicago,IL,21334,555-148-3043,113.0,True,2024-07-04 23:53:57.937506
FAC000728,Community Health Clinic - 421,Outpatient Center,896 Wellness Dr,New York,IL,63961,555-559-5881,263.0,True,2022-11-24 23:53:57.937506
FAC000729,Specialty Medical Center - 895,Outpatient Center,885 Main St,San Diego,TX,78389,555-686-1085,48.0,True,2024-01-28 23:53:57.937506
FAC000730,Primary Care Associates - 889,Ambulatory Center,423 Main St,Houston,PA,74122,555-564-6553,,True,2025-05-19 23:53:57.937506
FAC000731,Central Medical Center - 992,Urgent Care,1997 Healthcare Blvd,Philadelphia,AZ,38369,555-341-9737,138.0,True,2024-02-16 23:53:57.937506
FAC000732,Urgent Care Facility - 615,Clinic,7379 Healthcare Blvd,San Antonio,AZ,87539,555-964-4831,137.0,True,2023-06-06 23:53:57.937506
FAC000733,Urgent Care Facility - 361,Urgent Care,2124 Wellness Dr,Phoenix,NY,72061,555-458-5902,92.0,True,2022-11-09 23:53:57.937506
FAC000734,Community Health Clinic - 592,Clinic,4240 Healthcare Blvd,San Diego,FL,70655,555-391-3293,,True,2021-05-09 23:53:57.937506
FAC000735,Family Practice Center - 159,Ambulatory Center,2608 Oak Ave,Philadelphia,CA,46591,555-831-7187,145.0,True,2022-02-19 23:53:57.937506
FAC000736,Advanced Healthcare Center - 230,Outpatient Center,252 Medical Pkwy,San Diego,CA,11901,555-632-5057,14.0,True,2025-07-23 23:53:57.937506
FAC000737,Community Health Clinic - 359,Clinic,6995 Main St,New York,IL,66113,555-207-6371,48.0,True,2022-11-13 23:53:57.937506
FAC000738,Specialty Medical Center - 118,Specialty Center,8624 Medical Pkwy,Philadelphia,FL,42329,555-628-4154,41.0,True,2023-06-12 23:53:57.937506
FAC000739,Urgent Care Facility - 588,Urgent Care,2347 Healthcare Blvd,Los Angeles,IL,42483,555-942-6919,245.0,True,2025-07-19 23:53:57.937506
FAC000740,Family Practice Center - 827,Urgent Care,1818 Wellness Dr,Chicago,PA,52899,555-565-2605,117.0,True,2025-05-22 23:53:57.937506
FAC000741,Primary Care Associates - 866,Hospital,2028 Medical Pkwy,New York,TX,66917,555-250-7974,19.0,True,2025-07-14 23:53:57.937506
